"gene_symbol","entrez_id","kegg_gene_id","pathway_id","pathway_name","pathway_class","pathway_description","route_major_class","route_subclass","compound_id","compound_name"
"ARG1","383","hsa:383","hsa04148","Efferocytosis - Homo sapiens (human)","Cellular Processes; Transport and catabolism",NA,"Cellular Processes","Transport and catabolism","C00134","Putrescine"
"ARG1","383","hsa:383","hsa04148","Efferocytosis - Homo sapiens (human)","Cellular Processes; Transport and catabolism",NA,"Cellular Processes","Transport and catabolism","C00162","Fatty acid"
"ARG1","383","hsa:383","hsa04148","Efferocytosis - Homo sapiens (human)","Cellular Processes; Transport and catabolism",NA,"Cellular Processes","Transport and catabolism","C00186","(S)-Lactate"
"ARG1","383","hsa:383","hsa04148","Efferocytosis - Homo sapiens (human)","Cellular Processes; Transport and catabolism",NA,"Cellular Processes","Transport and catabolism","C00187","Cholesterol"
"ARG1","383","hsa:383","hsa04148","Efferocytosis - Homo sapiens (human)","Cellular Processes; Transport and catabolism",NA,"Cellular Processes","Transport and catabolism","C00584","Prostaglandin E2"
"ARG1","383","hsa:383","hsa04148","Efferocytosis - Homo sapiens (human)","Cellular Processes; Transport and catabolism",NA,"Cellular Processes","Transport and catabolism","C02530","Cholesterol ester"
"ARG1","383","hsa:383","hsa04148","Efferocytosis - Homo sapiens (human)","Cellular Processes; Transport and catabolism",NA,"Cellular Processes","Transport and catabolism","C02737","Phosphatidylserine"
"ARG1","383","hsa:383","hsa04148","Efferocytosis - Homo sapiens (human)","Cellular Processes; Transport and catabolism",NA,"Cellular Processes","Transport and catabolism","C04230","1-Acyl-sn-glycero-3-phosphocholine"
"ARG1","383","hsa:383","hsa04148","Efferocytosis - Homo sapiens (human)","Cellular Processes; Transport and catabolism",NA,"Cellular Processes","Transport and catabolism","C06124","Sphingosine 1-phosphate"
"ARG1","383","hsa:383","hsa04148","Efferocytosis - Homo sapiens (human)","Cellular Processes; Transport and catabolism",NA,"Cellular Processes","Transport and catabolism","C06314","Lipoxin A4"
"ARG1","383","hsa:383","hsa04148","Efferocytosis - Homo sapiens (human)","Cellular Processes; Transport and catabolism",NA,"Cellular Processes","Transport and catabolism","C15519","25-Hydroxycholesterol"
"ARG1","383","hsa:383","hsa04148","Efferocytosis - Homo sapiens (human)","Cellular Processes; Transport and catabolism",NA,"Cellular Processes","Transport and catabolism","C15610","Cholest-5-ene-3beta,26-diol"
"ARG1","383","hsa:383","hsa04148","Efferocytosis - Homo sapiens (human)","Cellular Processes; Transport and catabolism",NA,"Cellular Processes","Transport and catabolism","C18178","Resolvin D1"
"ARG1","383","hsa:383","hsa05146","Amoebiasis - Homo sapiens (human)","Human Diseases; Infectious disease: parasitic","Entamoeba histolytica, an extracellular protozoan parasite is a human pathogen that invades the intestinal epithelium. Infection occurs on ingestion of contaminated water and food. The pathogenesis of amoebiasis begins with parasite attachment and disruption of the intestinal mucus layer, followed by apoptosis of host epithelial cells. Intestinal tissue destruction causes severe dysentery and ulcerations in amoebic colitis. Several amoebic proteins such as lectins, cysteine proteineases, and amoebapores are associated with the invasion process. The parasite can cause extraintestinal infection like amoebic liver abscess by evading immune response.","Human Diseases","Infectious disease: parasitic","C00027","Hydrogen peroxide"
"ARG1","383","hsa:383","hsa05146","Amoebiasis - Homo sapiens (human)","Human Diseases; Infectious disease: parasitic","Entamoeba histolytica, an extracellular protozoan parasite is a human pathogen that invades the intestinal epithelium. Infection occurs on ingestion of contaminated water and food. The pathogenesis of amoebiasis begins with parasite attachment and disruption of the intestinal mucus layer, followed by apoptosis of host epithelial cells. Intestinal tissue destruction causes severe dysentery and ulcerations in amoebic colitis. Several amoebic proteins such as lectins, cysteine proteineases, and amoebapores are associated with the invasion process. The parasite can cause extraintestinal infection like amoebic liver abscess by evading immune response.","Human Diseases","Infectious disease: parasitic","C00062","L-Arginine"
"ARG1","383","hsa:383","hsa05146","Amoebiasis - Homo sapiens (human)","Human Diseases; Infectious disease: parasitic","Entamoeba histolytica, an extracellular protozoan parasite is a human pathogen that invades the intestinal epithelium. Infection occurs on ingestion of contaminated water and food. The pathogenesis of amoebiasis begins with parasite attachment and disruption of the intestinal mucus layer, followed by apoptosis of host epithelial cells. Intestinal tissue destruction causes severe dysentery and ulcerations in amoebic colitis. Several amoebic proteins such as lectins, cysteine proteineases, and amoebapores are associated with the invasion process. The parasite can cause extraintestinal infection like amoebic liver abscess by evading immune response.","Human Diseases","Infectious disease: parasitic","C00076","Calcium cation"
"ARG1","383","hsa:383","hsa05146","Amoebiasis - Homo sapiens (human)","Human Diseases; Infectious disease: parasitic","Entamoeba histolytica, an extracellular protozoan parasite is a human pathogen that invades the intestinal epithelium. Infection occurs on ingestion of contaminated water and food. The pathogenesis of amoebiasis begins with parasite attachment and disruption of the intestinal mucus layer, followed by apoptosis of host epithelial cells. Intestinal tissue destruction causes severe dysentery and ulcerations in amoebic colitis. Several amoebic proteins such as lectins, cysteine proteineases, and amoebapores are associated with the invasion process. The parasite can cause extraintestinal infection like amoebic liver abscess by evading immune response.","Human Diseases","Infectious disease: parasitic","C00165","Diacylglycerol"
"ARG1","383","hsa:383","hsa05146","Amoebiasis - Homo sapiens (human)","Human Diseases; Infectious disease: parasitic","Entamoeba histolytica, an extracellular protozoan parasite is a human pathogen that invades the intestinal epithelium. Infection occurs on ingestion of contaminated water and food. The pathogenesis of amoebiasis begins with parasite attachment and disruption of the intestinal mucus layer, followed by apoptosis of host epithelial cells. Intestinal tissue destruction causes severe dysentery and ulcerations in amoebic colitis. Several amoebic proteins such as lectins, cysteine proteineases, and amoebapores are associated with the invasion process. The parasite can cause extraintestinal infection like amoebic liver abscess by evading immune response.","Human Diseases","Infectious disease: parasitic","C00219","Arachidonate"
"ARG1","383","hsa:383","hsa05146","Amoebiasis - Homo sapiens (human)","Human Diseases; Infectious disease: parasitic","Entamoeba histolytica, an extracellular protozoan parasite is a human pathogen that invades the intestinal epithelium. Infection occurs on ingestion of contaminated water and food. The pathogenesis of amoebiasis begins with parasite attachment and disruption of the intestinal mucus layer, followed by apoptosis of host epithelial cells. Intestinal tissue destruction causes severe dysentery and ulcerations in amoebic colitis. Several amoebic proteins such as lectins, cysteine proteineases, and amoebapores are associated with the invasion process. The parasite can cause extraintestinal infection like amoebic liver abscess by evading immune response.","Human Diseases","Infectious disease: parasitic","C00533","Nitric oxide"
"ARG1","383","hsa:383","hsa05146","Amoebiasis - Homo sapiens (human)","Human Diseases; Infectious disease: parasitic","Entamoeba histolytica, an extracellular protozoan parasite is a human pathogen that invades the intestinal epithelium. Infection occurs on ingestion of contaminated water and food. The pathogenesis of amoebiasis begins with parasite attachment and disruption of the intestinal mucus layer, followed by apoptosis of host epithelial cells. Intestinal tissue destruction causes severe dysentery and ulcerations in amoebic colitis. Several amoebic proteins such as lectins, cysteine proteineases, and amoebapores are associated with the invasion process. The parasite can cause extraintestinal infection like amoebic liver abscess by evading immune response.","Human Diseases","Infectious disease: parasitic","C00575","3',5'-Cyclic AMP"
"ARG1","383","hsa:383","hsa05146","Amoebiasis - Homo sapiens (human)","Human Diseases; Infectious disease: parasitic","Entamoeba histolytica, an extracellular protozoan parasite is a human pathogen that invades the intestinal epithelium. Infection occurs on ingestion of contaminated water and food. The pathogenesis of amoebiasis begins with parasite attachment and disruption of the intestinal mucus layer, followed by apoptosis of host epithelial cells. Intestinal tissue destruction causes severe dysentery and ulcerations in amoebic colitis. Several amoebic proteins such as lectins, cysteine proteineases, and amoebapores are associated with the invasion process. The parasite can cause extraintestinal infection like amoebic liver abscess by evading immune response.","Human Diseases","Infectious disease: parasitic","C00584","Prostaglandin E2"
"ARG1","383","hsa:383","hsa05146","Amoebiasis - Homo sapiens (human)","Human Diseases; Infectious disease: parasitic","Entamoeba histolytica, an extracellular protozoan parasite is a human pathogen that invades the intestinal epithelium. Infection occurs on ingestion of contaminated water and food. The pathogenesis of amoebiasis begins with parasite attachment and disruption of the intestinal mucus layer, followed by apoptosis of host epithelial cells. Intestinal tissue destruction causes severe dysentery and ulcerations in amoebic colitis. Several amoebic proteins such as lectins, cysteine proteineases, and amoebapores are associated with the invasion process. The parasite can cause extraintestinal infection like amoebic liver abscess by evading immune response.","Human Diseases","Infectious disease: parasitic","C01074","N-Acetylgalactosamine"
"ARG1","383","hsa:383","hsa05146","Amoebiasis - Homo sapiens (human)","Human Diseases; Infectious disease: parasitic","Entamoeba histolytica, an extracellular protozoan parasite is a human pathogen that invades the intestinal epithelium. Infection occurs on ingestion of contaminated water and food. The pathogenesis of amoebiasis begins with parasite attachment and disruption of the intestinal mucus layer, followed by apoptosis of host epithelial cells. Intestinal tissue destruction causes severe dysentery and ulcerations in amoebic colitis. Several amoebic proteins such as lectins, cysteine proteineases, and amoebapores are associated with the invasion process. The parasite can cause extraintestinal infection like amoebic liver abscess by evading immune response.","Human Diseases","Infectious disease: parasitic","C01245","D-myo-Inositol 1,4,5-trisphosphate"
"ARG1","383","hsa:383","hsa05146","Amoebiasis - Homo sapiens (human)","Human Diseases; Infectious disease: parasitic","Entamoeba histolytica, an extracellular protozoan parasite is a human pathogen that invades the intestinal epithelium. Infection occurs on ingestion of contaminated water and food. The pathogenesis of amoebiasis begins with parasite attachment and disruption of the intestinal mucus layer, followed by apoptosis of host epithelial cells. Intestinal tissue destruction causes severe dysentery and ulcerations in amoebic colitis. Several amoebic proteins such as lectins, cysteine proteineases, and amoebapores are associated with the invasion process. The parasite can cause extraintestinal infection like amoebic liver abscess by evading immune response.","Human Diseases","Infectious disease: parasitic","C01498","Gelatine"
"ARG1","383","hsa:383","hsa05146","Amoebiasis - Homo sapiens (human)","Human Diseases; Infectious disease: parasitic","Entamoeba histolytica, an extracellular protozoan parasite is a human pathogen that invades the intestinal epithelium. Infection occurs on ingestion of contaminated water and food. The pathogenesis of amoebiasis begins with parasite attachment and disruption of the intestinal mucus layer, followed by apoptosis of host epithelial cells. Intestinal tissue destruction causes severe dysentery and ulcerations in amoebic colitis. Several amoebic proteins such as lectins, cysteine proteineases, and amoebapores are associated with the invasion process. The parasite can cause extraintestinal infection like amoebic liver abscess by evading immune response.","Human Diseases","Infectious disease: parasitic","C02737","Phosphatidylserine"
"ARG1","383","hsa:383","hsa05146","Amoebiasis - Homo sapiens (human)","Human Diseases; Infectious disease: parasitic","Entamoeba histolytica, an extracellular protozoan parasite is a human pathogen that invades the intestinal epithelium. Infection occurs on ingestion of contaminated water and food. The pathogenesis of amoebiasis begins with parasite attachment and disruption of the intestinal mucus layer, followed by apoptosis of host epithelial cells. Intestinal tissue destruction causes severe dysentery and ulcerations in amoebic colitis. Several amoebic proteins such as lectins, cysteine proteineases, and amoebapores are associated with the invasion process. The parasite can cause extraintestinal infection like amoebic liver abscess by evading immune response.","Human Diseases","Infectious disease: parasitic","C18287","Monocyte locomotion inhibitory factor"
"CLEC4D","338339","hsa:338339","hsa04625","C-type lectin receptor signaling pathway - Homo sapiens (human)","Organismal Systems; Immune system","C-type lectin receptors (CLRs) are a large superfamily of proteins characterized by the presence of one or more C-type lectin-like domains (CTLDs). CLRs function as pattern-recognition receptors (PRRs) for pathogen-derived ligands in dendric cells, macrophages, neutrophils, etc., such as Dectin-1 and Dectin-2 for recognition of fungi-derived B-glucan and high mannose-type carbohydrates. Upon ligand binding, CLRs stimulate intracellular signaling cascades that induce the production of inflammatory cytokines and chemokines, consequently triggering innate and adaptive immunity to pathogens.","Organismal Systems","Immune system","C00027","Hydrogen peroxide"
"CLEC4D","338339","hsa:338339","hsa04625","C-type lectin receptor signaling pathway - Homo sapiens (human)","Organismal Systems; Immune system","C-type lectin receptors (CLRs) are a large superfamily of proteins characterized by the presence of one or more C-type lectin-like domains (CTLDs). CLRs function as pattern-recognition receptors (PRRs) for pathogen-derived ligands in dendric cells, macrophages, neutrophils, etc., such as Dectin-1 and Dectin-2 for recognition of fungi-derived B-glucan and high mannose-type carbohydrates. Upon ligand binding, CLRs stimulate intracellular signaling cascades that induce the production of inflammatory cytokines and chemokines, consequently triggering innate and adaptive immunity to pathogens.","Organismal Systems","Immune system","C00076","Calcium cation"
